code,trump_diff
us-ks-203,
us-ks-205,
us-ks-207,
us-ks-209,
us-ky-001,-1.818870024159458
us-ky-003,-3.2958799885738133
us-ky-005,-2.488523560546785
us-ky-007,1.8865012926217894
us-ky-009,-27.0716140199048
us-ky-011,-1.6548969890667675
us-ky-013,-20.107017904918713
us-ky-015,-8.378707074502767
us-ky-017,-5.9629491823609655
us-ky-019,-3.0877898519255376
us-ky-021,-37.895875173798856
us-ky-023,-0.44845583982778825
us-ky-025,-30.446148483792257
us-ky-027,-26.099840437656717
us-ky-029,-27.333721478277752
us-ky-031,-20.588235294117652
us-ky-033,0.3704715031377148
us-ky-035,-3.9455430850741213
us-ky-037,-9.078565889692003
us-ky-039,2.0170786573618593
us-ky-041,0.603314504299679
us-ky-043,-26.182136602451845
us-ky-045,-2.593405823818362
us-ky-047,0.3903923445002788
us-ky-049,-4.759993585975819
us-ky-051,-13.388503029407417
us-ky-053,-4.546869559046652
us-ky-055,0.19181268914713057
us-ky-057,-6.851540404687507
us-ky-059,-36.89392450935447
us-ky-061,-21.147978642257815
us-ky-063,-29.947460595446586
us-ky-065,-3.0250747550972568
us-ky-067,-9.139420796680609
us-ky-069,-0.6052555545472682
us-ky-071,-27.49093107617896
us-ky-073,-5.2119014700301225
us-ky-075,2.055117553771324
us-ky-077,-0.6138853795221832
us-ky-079,-22.55017709563164
us-ky-081,-3.621268405028333
us-ky-083,0.8430097060766695
us-ky-085,-22.286308623298034
us-ky-087,-18.01987624226514
us-ky-089,2.978928749969001
us-ky-091,-35.08731082654249
us-ky-093,-37.50347576235055
us-ky-095,-15.134331133215584
us-ky-097,-1.2967695865839346
us-ky-099,-26.762114537444937
us-ky-101,-2.1172187795783337
us-ky-103,-2.3839445857241626
us-ky-105,2.8405496184819246
us-ky-107,1.5011070864345721
us-ky-109,-11.125249954553718
us-ky-111,2.9680150544510786
us-ky-113,-12.79351943164948
us-ky-115,-15.973673213539485
us-ky-117,-8.883355449257547
us-ky-119,-24.39701544334548
us-ky-121,-17.70729270729271
us-ky-123,-24.626982880477467
us-ky-125,-17.078081584987714
us-ky-127,-20.291294273419403
us-ky-129,-19.34758155230596
us-ky-131,-10.618878005342836
us-ky-133,-20.155463104882855
us-ky-135,-0.07685374799807354
us-ky-137,-23.250705993096954
us-ky-139,2.1178884060927494
us-ky-141,0.4254052606187608
us-ky-143,-0.7466783943193445
us-ky-145,-1.657436828035419
us-ky-147,-13.227146814404433
us-ky-149,1.9161586351004956
us-ky-151,-5.1851775698408815
us-ky-153,-25.25410476935106
us-ky-155,3.0503536318099322
us-ky-157,2.0260404772870833
us-ky-159,-11.38375917025044
us-ky-161,-4.576631875731674
us-ky-163,-29.196304472242662
us-ky-165,0.5160950658220531
us-ky-167,-26.877657061880022
us-ky-169,-4.972782992584968
us-ky-171,-7.877277863081966
us-ky-173,-2.8824388264926393
us-ky-175,-24.020942408376968
us-ky-177,7.922552149221529
us-ky-179,-35.43409287568503
us-ky-181,-3.5935226543338805
us-ky-183,0.7109001586482089
us-ky-185,-9.34073368465832
us-ky-187,-0.5182872916303038
us-ky-189,-16.20238772029562
us-ky-191,-1.2815699624416421
us-ky-193,-22.833900870223232
us-ky-195,-19.939185080072974
us-ky-197,-1.2297986051292398
us-ky-199,-18.326735851075217
us-ky-201,1.423424416594421
us-ky-203,-16.170975937826938
us-ky-205,-41.52350813743219
us-ky-207,-1.7841323878054927
us-ky-209,-6.352154369943486
us-ky-211,-5.98586154515962
us-ky-213,-2.797493699139908
us-ky-215,-6.759697341011838
us-ky-217,-2.530020559301238
us-ky-219,1.4492204012159338
us-ky-221,-0.4785050611594843
us-ky-223,2.4322509972926176
us-ky-225,6.998523193859018
us-ky-227,-40.82428695257357
us-ky-229,-27.582349692776553
us-ky-231,-20.282782782782782
us-ky-233,1.8265181732427527
us-ky-235,-17.87425584434442
us-ky-237,-0.4781783681214513
us-ky-239,-7.215114934755595
us-la-001,-12.3945657362456
us-la-003,-1.5634021810305487
us-la-005,-1.3378078800845405
us-la-007,9.872221953875027
us-la-009,-32.68419148679609
us-la-011,-1.849447142709415
us-la-013,-10.384397808002388
us-la-015,-8.75769194348729
us-la-017,-11.729104453020906
us-la-019,-12.39955071212977
us-la-021,-18.54219948849105
us-la-023,-6.4955808687844785
us-la-025,-28.35667215815486
us-la-027,-11.556562710666018
us-la-029,-38.26645626690712
us-la-031,-7.209367792160237
us-la-033,-9.923178287339873
us-la-035,-63.96733582851311
us-la-037,-29.355618149802577
us-la-039,-7.895995430125701
us-la-041,-28.901986465837147
us-la-043,-16.01859199637229
us-la-045,-10.80832168834387
us-la-047,21.03967027892898
us-la-049,-30.7475884244373
us-la-051,7.737023729722992
us-la-053,-11.063470743585302
us-la-055,-16.188575243713476
us-la-057,-2.4123197753018077
us-la-059,-11.158471609072917
us-la-061,-42.358990840430664
us-la-063,-3.6342982025484583
us-la-065,-59.27726120033812
us-la-067,-45.14006074924063
us-la-069,-8.399881554636213
us-la-071,5.922550688566086
us-la-073,-38.64181013570137
us-la-075,-4.699212000860542
us-la-077,-11.522841477243539
us-la-079,-35.23327000211104
us-la-081,-10.999507384905238
us-la-083,-34.48994477440866
us-la-085,-4.498028121273279
us-la-087,-1.4734611552127852
us-la-089,34.03852869304774
us-la-091,-17.167232701976808
us-la-093,45.146876292925114
us-la-095,19.312441491226444
us-la-097,-28.306256257960428
us-la-099,-17.77201463227449
us-la-101,-6.757435876478302
us-la-103,-4.067040149704216
us-la-105,-15.172754031044356
us-la-107,-53.610675039246466
us-la-109,-2.7316517824897413
us-la-111,-2.322211460420154
us-la-113,-12.070446669568113
us-la-115,-2.4641195761183954
us-la-117,-32.59609190465965
us-la-119,-14.822383390225536
us-la-121,13.87215333911595
us-la-123,-16.57911325908804
us-la-125,-41.541645111226075
us-la-127,-27.683615819209038
us-me-001,0.08697882509638433
us-me-003,-0.8776310975240342
us-me-005,-2.9765924326340008
us-me-007,-3.5457538724182114
us-me-009,-4.701147929440519
us-me-011,-0.6081601471330522
us-me-013,2.7532975359076284
us-me-015,-0.7508705032317986
us-me-017,2.00345990522639
us-me-019,-2.2703619356148397
us-me-021,-0.9846026628827609
us-me-023,-3.598531878800204
us-me-025,-0.9285826040087763
us-me-027,-3.0242498612882693
us-me-029,-0.9858371981373959
us-me-031,0.0460439826521053
us-md-001,6.4063073286459655
us-md-003,-2.698464753207075
us-md-005,0.6081487579800815
us-md-009,3.8154151737002984
us-md-011,-4.110559125461322
us-md-013,-4.938801078547561
us-md-015,-2.783567838532075
us-md-017,3.2763240881519886
us-md-019,-5.970529854008621
us-md-021,-3.1062664827421536
us-md-023,1.6582869244049725
us-md-025,-3.3688004731413868
us-md-027,-4.7397046264113785
us-md-029,-7.605625032663404
us-md-031,-4.314573016056683
us-md-033,-0.11125828274238525
us-md-035,-5.97018311825871
us-md-037,7.242418286683872
us-md-039,-7.589794609170286
us-md-041,-8.469014732341474
us-md-043,6.226013206805647
us-md-045,-6.093881049369109
us-md-047,-4.674360119477283
us-md-510,
us-ma-001,5.5178427856075185
us-ma-003,25.984908106106197
us-ma-005,12.092852589766656
us-ma-007,2.524331230908161
us-ma-009,29.246418146668933
us-ma-011,27.147235246352512
us-ma-013,38.73875648025522
us-ma-015,26.266936689329285
us-ma-017,19.2915357647376
us-ma-019,4.698110522145019
us-ma-021,7.48087813931706
us-ma-023,10.896496809972717
us-ma-025,12.053831211297519
us-ma-027,34.52800097905664
us-mi-001,7.0597165964803255
us-mi-003,5.086262160573607
us-mi-005,-6.045813032850522
us-mi-007,8.364661870054913
us-mi-009,0.8758438849286954
us-mi-011,14.033955716465218
us-mi-013,5.92669913208379
us-mi-015,-4.886840583819585
us-mi-017,13.740559042038864
us-mi-019,0.8777010152768883
us-mi-021,-7.830236779542488
us-mi-023,-0.9395139631567351
us-mi-025,-2.7205383982976783
us-mi-027,-5.807656291745634
us-mi-029,-0.011721694065125465
us-mi-031,4.391497114868692
us-mi-033,4.510552433426351
us-mi-035,-0.3302992729709908
us-mi-037,-3.349928089815246
us-mi-039,5.604660446771814
us-mi-041,6.642344961029889
us-mi-043,6.1391769974944115
us-mi-045,-0.8667154535279442
us-mi-047,-1.4477968572527922
us-mi-049,9.793349234843346
us-mi-051,-0.18897567375470992
us-mi-053,6.763561519792538
us-mi-055,-1.9092749863926728
us-mi-057,-1.9809403164918415
us-mi-059,3.7665229758837238
us-mi-061,1.3594751871767508
us-mi-063,-4.993259463669575
us-mi-065,-5.022000317636543
us-mi-067,-5.02325674277021
us-mi-069,12.841671787619635
us-mi-071,7.783562753177153
us-mi-073,-3.2917237613958372
us-mi-075,1.2460672327305855
us-mi-077,-9.020185822783262
us-mi-079,6.640879196382265
us-mi-081,-9.629928886771467
us-mi-083,0.45703704358953656
us-mi-085,0.14118346833480455
us-mi-087,-1.2633183468953924
us-mi-089,-2.2230088007479996
us-mi-091,0.16345540827891192
us-mi-093,-4.377282573449004
us-mi-095,5.963603831407771
us-mi-097,4.878351064184616
us-mi-099,5.7155143909374315
us-mi-101,3.602222495959817
us-mi-103,1.4190683422433126
us-mi-105,-3.694310829395786
us-mi-107,-1.087317628656137
us-mi-109,6.148083105813185
us-mi-111,-8.60401357802737
us-mi-113,0.7302071793318654
us-mi-115,2.241780894610357
us-mi-117,-0.10341987782489515
us-mi-119,9.377248681408357
us-mi-121,-4.801142173423756
us-mi-123,-2.563266945069065
us-mi-125,-2.466723089406675
us-mi-127,-6.355677566454676
us-mi-129,1.3723955390168574
us-mi-131,7.377950889414253
us-mi-133,0.4325467894136015
us-mi-135,7.887998582731825
us-mi-137,3.1113163134664723
us-mi-139,-8.903781255830234
us-mi-141,7.089579108019128
us-mi-143,0.7446287146978037
us-mi-145,2.493385276180521
us-mi-147,3.151381160069544
us-mi-149,-4.737908922877077
us-mi-151,-1.4726305758654634
us-mi-153,8.265094336375878
us-mi-155,-0.7333906268060186
us-mi-157,3.582018331932879
us-mi-159,-6.052523080724392
us-mi-161,-1.6289076093047805
us-mi-163,2.4616062255967517
us-mi-165,0.6450096380424819
us-mn-001,5.966036820979026
us-mn-003,-7.380650708196224
us-mn-005,15.13015022762046
us-mn-007,3.7432449836977524
us-mn-009,-2.268952517399725
us-mn-011,14.86901446996905
us-mn-013,2.2723124594565935
us-mn-015,2.885073494946244
us-mn-017,1.935167050149389
us-mn-019,-14.60529441202808
us-mn-021,2.5808704695874596
us-mn-023,19.362818726323255
us-mn-025,6.107990179523782
us-mn-027,10.592163239427222
us-mn-029,13.718071377241436
us-mn-031,-0.5676085606248549
us-mn-033,8.78716836755996
us-mn-035,3.26622676132583
us-mn-037,-1.814165904702425
us-mn-039,5.428683533121415
us-mn-041,11.210191139384463
us-mn-043,2.3189826790713908
us-mn-045,8.345452608158844
us-mn-047,7.834823137623931
us-mn-049,2.673217037723552
us-mn-051,19.050216961926843
us-mn-053,-10.176824526747746
us-mn-055,5.710953088745718
us-mn-057,5.043176804601391
us-mn-059,6.167666054863763
us-mn-061,5.234442027209213
us-mn-063,6.00480385113904
us-mn-065,7.3890327133484535
us-mn-067,10.080574434072414
us-mn-069,22.96083049348652
us-mn-071,8.04022108490559
us-mn-073,20.7416581393712
us-mn-075,2.5879715427471526
us-mn-077,19.603583912873507
us-mn-079,6.059927514554131
us-mn-081,17.1960780287291
us-mn-083,11.062177474986717
us-mn-085,7.571009806635121
us-mn-087,14.74593740834767
us-mn-089,25.12484301129325
us-mn-091,2.1225958139516
us-mn-093,10.811480279042806
us-mn-095,8.21634576942083
us-mn-097,10.498888278374451
us-mn-099,6.935059127280624
us-mn-101,11.207103337724133
us-mn-103,3.917488658689922
us-mn-105,7.028396776021751
us-mn-107,22.401918461938138
us-mn-109,-2.04641059868943
us-mn-111,13.67190210625301
us-mn-113,18.44337737397501
us-mn-115,7.69465675134059
us-mn-117,8.075999731030114
us-mn-119,18.801011385602767
us-mn-121,16.05116860426321
us-mn-123,-4.083929536463021
us-mn-125,22.932436197054525
us-mn-127,18.163606189123787
us-mn-129,17.61215934696594
us-mn-131,1.8836857541623897
us-mn-133,3.679396543495772
us-mn-135,17.82839533256828
us-mn-137,1.287594641487666
us-mn-139,-0.851217064708365
us-mn-141,-5.5819896629569765
us-mn-143,9.5281843751999
us-mn-145,-1.3413374046144733
us-mn-147,6.054282961825786
us-mn-149,12.281055231484356
us-mn-151,19.670797194353057
us-mn-153,17.0278932394756
us-mn-155,22.35171450941441
us-mn-157,6.297857551023888
us-mn-159,6.4972312569563595
us-mn-161,9.032535447913226
us-mn-163,-4.3097820552470525
us-mn-165,4.358849922947905
us-mn-167,22.183829199292624
us-mn-169,3.7245119475645683
us-mn-171,-7.845981565471172
us-mn-173,19.111226026606833
us-ms-001,
us-ms-003,
us-ms-005,
us-ms-007,
us-ms-009,
us-ms-011,
us-ms-013,
us-ms-015,
us-ms-017,
us-ms-019,
us-ms-021,
us-ms-023,
us-ms-025,
us-ms-027,
us-ms-029,
us-ms-031,
us-ms-033,
us-ms-035,
us-ms-037,
us-ms-039,
us-ms-041,
us-ms-043,
us-ms-045,
us-ms-047,
us-ms-049,
us-ms-051,
us-ms-053,
us-ms-055,
us-ms-057,
us-ms-059,
us-ms-061,
us-ms-063,
us-ms-065,
us-ms-067,
us-ms-069,
us-ms-071,
us-ms-073,
us-ms-075,
us-ms-077,
us-ms-079,
us-ms-081,
us-ms-083,
us-ms-085,
us-ms-087,
us-ms-089,
us-ms-091,
us-ms-093,
us-ms-095,
us-ms-097,
us-ms-099,
us-ms-101,
us-ms-103,
us-ms-105,
us-ms-107,
us-ms-109,
us-ms-111,
us-ms-113,
us-ms-115,
us-ms-117,
us-ms-119,
us-ms-121,
us-ms-123,
us-ms-125,
us-ms-127,
us-ms-129,
us-ms-131,
us-ms-133,
us-ms-135,
us-ms-137,
us-ms-139,
us-ms-141,
us-ms-143,
us-ms-145,
us-ms-147,
us-ms-149,
us-ms-151,
us-ms-153,
us-ms-155,
us-ms-157,
us-ms-159,
us-ms-161,
us-ms-163,
us-mo-001,-6.658599999072301
us-mo-003,-1.7909092494859058
us-mo-005,-1.3994164625052208
us-mo-007,-0.5568777764707544
us-mo-009,2.711140211865859
us-mo-011,-0.4146598865173212
us-mo-013,1.1092443824764264
us-mo-015,3.733535315248304
us-mo-017,3.133734590343773
us-mo-019,-6.498862435366931
us-mo-021,-4.474823677988882
us-mo-023,-0.3161089133308148
us-mo-025,0.33444743344639427
us-mo-027,-3.7168084640960886
us-mo-029,-0.8379887523672913
us-mo-031,-1.4685723852371213
us-mo-033,-1.485211040493828
us-mo-035,1.9565933271165625
us-mo-037,-4.698207286958911
us-mo-039,-0.5441853678454178
us-mo-041,0.15401130261452067
us-mo-043,4.008590893695807
us-mo-045,1.2124624351571578
us-mo-047,-4.812520867835279
us-mo-049,-0.1777811715698463
us-mo-051,-5.748881279771679
us-mo-053,-2.5114865088356364
us-mo-055,1.4971266155351715
us-mo-057,0.33520031546121487
us-mo-059,-0.4329718083142864
us-mo-061,0.5227592010920712
us-mo-063,0.6371414071200232
us-mo-065,-1.7648135670224163
us-mo-067,-0.01005832573962584
us-mo-069,2.5259370567960016
us-mo-071,0.4732099551588931
us-mo-073,-2.45185858877911
us-mo-075,-0.9285548008299727
us-mo-077,1.8140307521815169
us-mo-079,0.14771426945763277
us-mo-081,-0.4617686076798799
us-mo-083,0.4088162749865121
us-mo-085,0.5370365713507463
us-mo-087,-1.1971220646297298
us-mo-089,0.5011255751936505
us-mo-091,-1.0452590013882435
us-mo-093,4.086423753260238
us-mo-095,-0.3680822469011358
us-mo-097,1.7361230494196689
us-mo-099,2.8548550296147113
us-mo-101,-2.7052615652799927
us-mo-103,-4.469408574807632
us-mo-105,-1.2343030650781683
us-mo-107,8.820003800020082
us-mo-109,7.535992898635602
us-mo-111,-0.7724132419169472
us-mo-113,3.6998350833987392
us-mo-115,-1.5342025907177037
us-mo-117,-3.571640465422876
us-mo-119,2.145537958852084
us-mo-121,0.12785931109492443
us-mo-123,6.5565966501440425
us-mo-125,0.8119688809096304
us-mo-127,-1.6586115674373403
us-mo-129,-0.8459804324787323
us-mo-131,-0.7226255389909841
us-mo-133,2.0292289211668035
us-mo-135,0.9106574092163311
us-mo-137,1.857513075380124
us-mo-139,-0.41543820459364333
us-mo-141,1.2976216355442216
us-mo-143,2.459526551869684
us-mo-145,3.102316326402399
us-mo-147,-5.535404531076127
us-mo-149,1.1463130266994637
us-mo-151,-2.296471655357968
us-mo-153,0.6712402917553706
us-mo-155,1.8452021254906414
us-mo-157,-0.5951860245535401
us-mo-159,-0.31814121231321657
us-mo-161,-4.091136883837942
us-mo-163,3.1109518627586374
us-mo-165,-7.865674242940668
us-mo-167,1.4989177696111189
us-mo-169,-0.8757904273604344
us-mo-171,-1.4889561940230278
us-mo-173,1.8524358840729338
us-mo-175,2.1941937025563463
us-mo-177,10.220361484052054
us-mo-179,1.8533602615458444
us-mo-181,1.6787379651271195
us-mo-183,-2.37552117351596
us-mo-185,1.0223635135875986
us-mo-186,2.5379915316860235
us-mo-187,2.5729567072047765
us-mo-189,-4.797624722920935
us-mo-195,10.111397371498787
us-mo-197,-1.8564137882319698
us-mo-199,-1.515398203720253
us-mo-201,1.7266775712107996
us-mo-203,0.2398158500279579
us-mo-205,0.4384002138537624
us-mo-207,1.5389771615789138
us-mo-209,3.4241766067928725
us-mo-211,-1.4864831651955734
us-mo-213,1.5654239825707794
us-mo-215,-0.678563819875011
us-mo-217,-1.0289993931516306
us-mo-219,-0.15756031439011497
us-mo-221,6.230502775324642
us-mo-223,4.652094838260579
us-mo-225,0.12702505558088717
us-mo-227,1.4449046485570438
us-mo-229,-0.5858539314748334
us-mo-510,
us-mt-001,0.8356030654349977
us-mt-003,1.3282756148380315
us-mt-005,2.5222002926920952
us-mt-007,0.3493799016662025
us-mt-009,0.9640478310209644
us-mt-011,-0.09249883159370142
us-mt-013,1.6475575686539456
us-mt-015,1.5201067103165267
us-mt-017,4.095495423330386
us-mt-019,3.041228357684056
us-mt-021,4.399884629137496
us-mt-023,4.401899150186867
us-mt-025,4.428773901269256
us-mt-027,2.540516069327181
us-mt-029,0.0778189373500604
us-mt-031,-3.2313625215075414
us-mt-033,0.5304085422469851
us-mt-035,1.173946276684651
us-mt-037,-0.22145346856409232
us-mt-039,1.912040576995444
us-mt-041,2.3426510287390734
us-mt-043,-0.9798448769521628
us-mt-045,0.9893360778967519
us-mt-047,2.3961877830870226
us-mt-049,-3.6808987339512877
us-mt-051,-0.2712111829659358
us-mt-053,2.754156755399906
us-mt-055,2.3386623512883897
us-mt-057,1.6643932962927988
us-mt-059,-0.03171536897949023
us-mt-061,3.42698069490599
us-mt-063,-1.8934290347320026
us-mt-065,3.4831142927448044
us-mt-067,0.8228320983925674
us-mt-069,2.8998209046221857
us-mt-071,2.671639893290334
us-mt-073,2.4826086555914895
us-mt-075,2.6475011366418277
us-mt-077,4.021375022345797
us-mt-079,6.125233257308738
us-mt-081,0.3950048136099116
us-mt-083,2.472768780655099
us-mt-085,4.284560261841818
us-mt-087,2.698370480612633
us-mt-089,4.0026465018933255
us-mt-091,0.24974864853050116
us-mt-093,2.007361983304473
us-mt-095,3.030993309077934
us-mt-097,1.5758064519704407
us-mt-099,2.0896252807078852
us-mt-101,0.8112544195018501
us-mt-103,2.514102095669013
us-mt-105,1.1306433508411984
us-mt-107,2.3615155850769454
us-mt-109,10.02669952762374
us-mt-111,-1.047855184280122
us-ne-001,-31.273588396359063
us-ne-003,-16.732703444071927
us-ne-005,-10.622710622710619
us-ne-007,-11.194029850746269
us-ne-009,-12.933753943217663
us-ne-011,-20.8605851979346
us-ne-013,-26.54346060113729
us-ne-015,-14.965397923875434
us-ne-017,-13.274890419536634
us-ne-019,-31.04737564484831
us-ne-021,-11.379127974848268
us-ne-023,-7.594532229985173
us-ne-025,-10.346078862939322
us-ne-027,-20.090497737556557
us-ne-029,-13.171759747102207
us-ne-031,-15.875561257216164
us-ne-033,-22.203353852685204
us-ne-035,-20.978792822185966
us-ne-037,-9.077209583587187
us-ne-039,-10.106499808895276
us-ne-041,-16.932059447983015
us-ne-043,-42.411211976429364
us-ne-045,-28.40043525571273
us-ne-047,-30.700636942675164
us-ne-049,-17.784552845528456
us-ne-051,-25.516271659673073
us-ne-053,-12.734314234176992
us-ne-055,-1.5167193099764886
us-ne-057,-13.641133263378801
us-ne-059,-27.575654539272353
us-ne-061,-19.485953377166766
us-ne-063,-16.415662650602414
us-ne-065,-17.90598290598291
us-ne-067,-36.504777070063696
us-ne-069,-19.162790697674414
us-ne-071,-16.224489795918362
us-ne-073,-21.386138613861384
us-ne-075,-9.382716049382712
us-ne-077,-22.382978723404257
us-ne-079,-34.68721668177697
us-ne-081,-24.40047961630696
us-ne-083,-18.34061135371179
us-ne-085,-8.171206225680939
us-ne-087,-16.076294277929158
us-ne-089,-14.927706135209062
us-ne-091,-14.868105515587526
us-ne-093,-23.714094856379432
us-ne-095,-31.339439038351458
us-ne-097,-35.13642891335568
us-ne-099,-23.209951456310684
us-ne-101,-19.80664352999504
us-ne-103,-3.9665970772442605
us-ne-105,-20.6917113893858
us-ne-107,-22.527339003645196
us-ne-109,-16.45611090103914
us-ne-111,-24.592399727233282
us-ne-113,-11.699779249448127
us-ne-115,-16.10389610389611
us-ne-117,-10.45296167247387
us-ne-119,-6.504094349576284
us-ne-121,-22.756071805702216
us-ne-123,-18.424626527840648
us-ne-125,-22.20851326341764
us-ne-127,-33.059158494147425
us-ne-129,-21.723356009070294
us-ne-131,-12.614825689133259
us-ne-133,-26.601356443104752
us-ne-135,-16.3573883161512
us-ne-137,-18.01916932907348
us-ne-139,-15.922865013774102
us-ne-141,-6.217775659557456
us-ne-143,-7.423264024826858
us-ne-145,-17.64023210831721
us-ne-147,-27.22733245729304
us-ne-149,-13.909774436090228
us-ne-151,-41.51090342679128
us-ne-153,-6.509046506662108
us-ne-155,-9.431827558298966
us-ne-157,-29.622127540685895
us-ne-159,-11.619583566202074
us-ne-161,-15.222392638036808
us-ne-163,-26.891290527654167
us-ne-165,-16.30434782608695
us-ne-167,-6.525007138371642
us-ne-169,-23.754646840148695
us-ne-171,-12.468193384223913
us-ne-173,-13.084855757269548
us-ne-175,-19.27437641723356
us-ne-177,-11.015664591970397
us-ne-179,-28.681144067796616
us-ne-181,-22.13114754098361
us-ne-183,-18.924731182795696
us-ne-185,-26.343833254975713
us-nv-001,-3.7429080940010073
us-nv-003,1.5631603894710633
us-nv-005,-6.627485293216429
us-nv-007,-2.7206941063711687
us-nv-009,-0.1319609395618926
us-nv-011,0.7468561194969858
us-nv-013,-5.105133822259322
us-nv-015,-0.2897944984168177
us-nv-017,-2.706585483851942
us-nv-019,-1.4846020644147973
us-nv-021,0.6004027004867907
us-nv-023,4.681390421878529
us-nv-027,-2.5427701084288934
us-nv-029,-3.55959739691164
us-nv-031,-7.019374689278612
us-nv-033,1.8908711888104168
us-nv-510,
us-nh-001,5.635198450582246
us-nh-003,5.192387936819509
us-nh-005,0.5987595807520341
us-nh-007,5.8123949297051505
us-nh-009,-0.7456061722081242
us-nh-011,0.7037265286504446
us-nh-013,1.489353739633642
us-nh-015,3.500847692153697
us-nh-017,5.153488650476573
us-nh-019,1.361181530485811
us-nj-001,-9.655655499062533
us-nj-003,2.6719339021619657
us-nj-005,-11.637300424498465
us-nj-007,-4.054444603371765
us-nj-009,-9.13439198643361
us-nj-011,5.191847212098804
us-nj-013,-1.9068227837143654
us-nj-015,-1.5364155787085387
us-nj-017,2.74012679103931
us-nj-019,-5.272052889025081
us-nj-021,-6.050139496070939
us-nj-023,3.373759807276855
us-nj-025,-2.612296324634855
us-nj-027,-10.874635978719772
us-nj-029,-3.7777490214694343
us-nj-031,1.764447803587943
us-nj-033,-8.182753571166156
us-nj-035,-5.376934697273739
us-nj-037,2.354870134091258
us-nj-039,-3.4826513920755477
us-nj-041,1.5730258618080861
us-nm-001,-0.26182797877170594
us-nm-003,-5.082649963779772
us-nm-005,-11.65657486931585
us-nm-006,-23.03141440330927
us-nm-007,5.506920797512555
us-nm-009,0.794604015049083
us-nm-011,-13.396068014083973
us-nm-013,-11.349341592290557
us-nm-015,-10.632975997139837
us-nm-017,-9.439076837661542
us-nm-019,-27.501600077154407
us-nm-021,3.4577271768922557
us-nm-023,-15.426395783538643
us-nm-025,-12.797566500846935
us-nm-027,-8.644709013020579
us-nm-028,-8.06272626859545
us-nm-029,-13.005197786854767
us-nm-031,-2.842544161059074
us-nm-033,1.691539133368558
us-nm-035,-12.183752778455649
us-nm-037,6.507513843656576
us-nm-039,3.130638990362808
us-nm-041,-5.322069027404275
us-nm-043,-2.312331251102923
us-nm-045,0.5242725656963709
us-nm-047,1.4253720383991504
us-nm-049,-1.6285625340979522
us-nm-051,-9.688737661324376
us-nm-053,-21.063130111843698
us-nm-055,-1.449596583920329
us-nm-057,8.888703967812395
us-nm-059,2.6544114096228477
us-nm-061,-12.284504945086926
us-ny-001,8.278059113553017
us-ny-003,0.29998461483614625
us-ny-005,3.9403960557155298
us-ny-007,10.920920033712667
us-ny-009,4.564396923597302
us-ny-011,-11.90804700238436
us-ny-013,3.3513984957378007
us-ny-015,-2.213446219065207
us-ny-017,9.080268672998992
us-ny-019,-4.42702539230837
us-ny-021,-6.01474288867267
us-ny-023,8.571887066190264
us-ny-025,0.5692981845631606
us-ny-027,3.9977266973339476
us-ny-029,7.68444859242341
us-ny-031,-6.959257025117976
us-ny-033,-5.759875886141719
us-ny-035,-5.224351312526787
us-ny-037,-1.7688321421037712
us-ny-039,-2.2573708841506
us-ny-041,-4.446750076289286
us-ny-043,14.693337511044192
us-ny-045,-12.8804151991724
us-ny-047,9.120441246967872
us-ny-049,-7.857312855853071
us-ny-051,-4.078583167561034
us-ny-053,7.272297993130156
us-ny-055,-3.843215952815704
us-ny-057,14.514282651495202
us-ny-059,2.4663754823816775
us-ny-061,-3.2993346759288666
us-ny-063,6.033722511755224
us-ny-065,10.179696701461571
us-ny-067,-14.948218371768263
us-ny-069,-6.3185906156077
us-ny-071,10.878484891803215
us-ny-073,0.2063167082178463
us-ny-075,-1.7118625793827724
us-ny-077,-1.237858414527182
us-ny-079,9.299201589231659
us-ny-081,4.978884666717781
us-ny-083,4.467133160554143
us-ny-085,-5.384303670156032
us-ny-087,45.090201129642374
us-ny-089,-8.905949624950383
us-ny-091,0.4897702031122053
us-ny-093,11.42673220407955
us-ny-095,0.8844490392212689
us-ny-097,-1.5697584045601731
us-ny-099,-2.0624740879333303
us-ny-101,-0.6160230816199652
us-ny-103,-1.2314020881848076
us-ny-105,4.278764733287216
us-ny-107,-0.012284424968567187
us-ny-109,-2.6079314105525055
us-ny-111,-0.5647059552457923
us-ny-113,-10.980385604486386
us-ny-115,-9.058472390492888
us-ny-117,-5.457038790103708
us-ny-119,27.675595994494557
us-ny-121,-2.2569418741042346
us-ny-123,-3.6282675035500533
us-nc-001,-3.622192612992381
us-nc-003,0.48994166372563486
us-nc-005,-0.5747936901219441
us-nc-007,-1.192067851965073
us-nc-009,0.9217662545726091
us-nc-011,-0.7409790707335939
us-nc-013,-7.344387982044031
us-nc-015,5.487420901034334
us-nc-017,0.17914512275174488
us-nc-019,-4.216069012828461
us-nc-021,-3.6609688488270287
us-nc-023,-1.3538608745464975
us-nc-025,-4.669375137513587
us-nc-027,-1.891128401945874
us-nc-029,-4.818428628596916
us-nc-031,-7.343578812053031
us-nc-033,-2.7167588432574052
us-nc-035,-3.6869832673520175
us-nc-037,-4.016709151737031
us-nc-039,1.6222477377036082
us-nc-041,-5.18126919425943
us-nc-043,1.4221107842177672
us-nc-045,-2.5131827028087472
us-nc-047,-1.9243807712466032
us-nc-049,-7.301491662142845
us-nc-051,-2.9431462272111797
us-nc-053,-5.834203710448604
